,_unit_id,text,Compound,Sentiment,Airplane,Question Tag
3677,681453624,@united PTY to PIT via IAH,0.0,neutral,@united,
3678,681453626,"@united Not sure what happened @ MSP yesterday, but VERY UNHAPPY my bag was not only delayed, but sat at MSP for 8 hrs b4 delivery @ 2:30 am",0.0214,neutral,@united,
3679,681453627,@united Is it possible to redeem miles for one part of a round trip itinerary without having to book two separate reservations?,0.0,neutral,@united,
3680,681453629,@united I'm flying @AmericanAir on the way back. I rarely fly them but let's see if they are any better....,0.0,neutral,@united,
3681,681453630,@united sent,0.0,neutral,@united,
3682,681453632,@united it's almost like we're punished for living near a large metro area. EWR was top ranked for domestic delays. Not good,0.4889,neutral,@united,
3683,681453634,"@united Honestly, I stopped trying to report things via website. Now I just laugh. Flights work. Miles accrue. I'm sure it's just cosmetic.",0.7906,positive,@united,
3684,681453635,"@united thanks. Weather is understandable, but when every single domestic flight is delayed because of inbound int'l flights, it's crazy",-0.1027,neutral,@united,
3685,681453636,"@united #1007 Houston-Bogota boarding again, safety first, it seems the mechanics fixed the problem faster, good energy to fly home/family",0.6249,positive,@united,
3686,681453638,@united no tag number. Luggage was taken off the weigh scale and appears to have been sent off on conveyor belt without any tag...,0.0772,neutral,@united,
3687,681453640,@united have reported it.  Still in Istanbul at the moment apparently.  On the other plane haha.  Hats off to the pilot!,0.5093,positive,@united,
3688,681453641,"@united, Understandable. I did try Flight Booking Problems several times for 2 passengers &amp; got the messages I mentioned before. As for the agents price???",-0.5007,negative,"@united,",
3689,681453643,"@united hey awesome!  Thanks for the reply, will be filling the form out! @AmericanAir",0.8217,positive,@united,
3690,681453646,@united flying tomorrow from mexico to US. Mileage tkts dont show 1k status. Help,0.4019,neutral,@united,
3691,681453648,@united correct date is 2/11/15!,0.0,neutral,@united,
3692,681453649,@united 3 phone reps. None could see I was rebooked so missed that flight.Told to go standby for a nonexistent Late Flightr flight. Did I hurt you?,-0.6808,negative,@united,question
3693,681453650,@united a report was filed with the airport police on 11th and 12th February-I have the police case number if required,0.0772,neutral,@united,
3694,681453652,"@united can't DM, you're not following. LLY144. Rebooked on #UA1516 but still need seats.",0.0,neutral,@united,
3695,681453653,@united the supervisor on situation- Stacey took all our details-no claim number given to us,0.0772,neutral,@united,
3696,681453655,@united 1 hour since boarding began and we're still sitting at the gate.  #UA507,0.0,neutral,@united,
3697,681453657,@united Tks for reply. PSP employees blamed Late Flight departure on POTUS when main reasons were DVR flt Late Flight &amp; insufficient ground crew to handle,-0.4767,neutral,@united,
3698,681453659,@united took this one just for you. Not a window. Also not fun if you get motion sick. http://t.co/m81rV0blxs,-0.7186,negative,@united,
3699,681453660,"@united they are all -pilots, FA and ground personnel doing a great job. Weather is to blame... Who do I talk to about that :)",0.7964,positive,@united,
3700,681453662,"@united I find this text funny, considering we are still sitting here because 2 seats need to be changed out. http://t.co/LoLuWfCi11",0.4404,neutral,@united,
3701,681453664,"@united #1007 Houston-Bogota with an engine problem, mechanics trying to ""fix"" the problem, safety first, better to change the plane",0.0772,neutral,@united,
3702,681453666,@united thanks! Makes sense. Just annoying that it can't be determined better.,-0.5475,negative,@united,
3703,681453667,@united patiently drinking and tweeting about my experience,0.0,neutral,@united,
3704,681453669,@united you have yourselves to blame for giving me the time to get drunk and tell you how I feel about your overpriced sub par airline,-0.34,neutral,@united,
3705,681453671,@united idea: if u don't want us to be frustrated don't Cancelled Flight flights because your crew overflowed a toilet. Get a plumber,-0.3313,neutral,@united,
3706,681453673,@united I will be patient in my luxurious middle seat on my next delayed flight,-0.2263,neutral,@united,
3707,681453674,@united I will be patient as your agent explains how you have me booked on a new flight for 6:18 when that plane doesn't arrive until 6:07,0.0,neutral,@united,
3708,681453676,@united please help trace my luggage which was put through without a name tag on 11 February 2014 at Albuquerque airport,0.6124,positive,@united,
3709,681453678,@united be patient while I let this string of tweets go out showing people you are bad at your business,-0.5423,negative,@united,
3710,681453679,@united I think you guys had a half full flight at 4 so you held our overbooked 3pm flight to fill the other one then Cancelled Flightled mine,-0.25,neutral,@united,
3711,681453681,"@united's in-flight promo on their TV's includes Brian Williams. Tough to edit that quickly. Not a complaint, just an observation.",-0.4019,neutral,@united's,
3712,681453683,@united thanks I'll fill out the form that no one reads or responds to.,0.4404,neutral,@united,
3713,681453684,@united I was patient when they refused to switch my flight Bc of my checked bag then Cancelled Flightled the one I was on,-0.4939,neutral,@united,
3714,681453686,"@united   sent DM last week, re: suit regarding your error. No response was given. Please Answer DM or tell me who to send suit to....",-0.1027,neutral,@united,
3715,681453688,@united Will have to try standby in Denver tonight or will have to Cancelled Flight father son trip till next year. Thx for trying.,0.128,neutral,@united,
3716,681453689,@united I wrote to you but got nothing.and I am out of US .It is very simple thing.Will ypu provide compensation for your delay?,-0.3182,neutral,@united,
3717,681453691,@united How many 787s do you currently operate and what other aircraft do you operate?,0.0,neutral,@united,question
3718,681453693,"�@united: @qlyss8 We don't want our customers to be frustrated. Thank you for your patience. ^JT�۝ A lovely sentiment, but not a $180 one.",0.4939,neutral,�@united:,
3719,681453694,@united 4 different departure / arrival updates for UA304??? In 1hr. Please!,0.4822,neutral,@united,
3720,681453697,@united nope. Really. No window at all for 10A. 10F has one. 8 and 11 has one. None for 10A. So sad...,0.0,neutral,@united,
3721,681453699,"@united #vegan meals can be more creative than noodles, peas, and zukes. Non-vegan yogurt is not acceptable for a vegan. Can you do better?",0.7964,positive,@united,question
3722,681453701,"@united well, thanks for not charging me for switching my two Cancelled Flightled flights anyway. That was pretty nice. #stillmakingmepoorthough",0.8402,positive,@united,
3723,681453702,@united well it IS John Hughes' birthday. But I will stick w the plane &amp; hold off on trains &amp; automobiles. Gate workers are doing well.,0.4939,neutral,@united,
3724,681453704,@united - my son left his tablet on plane.  Am out of country and can not call easily.  Is there an email to contact?,0.34,neutral,@united,
3725,681453705,"I will, if you can show me where this new program is beneficial to your longstanding loyal consumers... @united",0.7184,positive,"will,",
3726,681453707,@united all i hear is blah blah blah ....you shoulda used that $400 to buy a @burningman ticket instead. &amp; ill be driving there not flying,-0.6124,negative,@united,
3727,681453709,"@united yes, supposed to be here by 6PM. I have a Board Meeting tomorrow. Fingers crossed.",0.4019,neutral,@united,
3728,681453711,@united thanks for not letting me switch flights Bc I had a checked bag then Cancelled Flighting my flight forcing me to take another 3 hrs Late Flightr!,0.2942,neutral,@united,
3729,681453713,@united thank you! Love united!! Have 4 flights today!,0.8926,positive,@united,
3730,681453715,"@united Just did, thanks for checking! :)",0.7345,positive,@united,
3731,681453717,@united just informed you don't reimburse for issues due to weather. this is why your flights keep getting Cancelled Flightled--Thor hates you,-0.5994,negative,@united,
3732,681453718,"@united Midland couldn't get our bags to connect on our Intl flight to Sydney, so have to get em in LA &amp; check em in there.",0.0,neutral,@united,
3733,681453720,@united this may be the last time I fly your airline.,0.0,neutral,@united,
3734,681453721,"@united Is your company motto: ""I do not care!!!""  I heard several times from your employees to your clients in the past week.""  #idonotcare",0.0,neutral,@united,
3735,681453722,@united you should tell that to the staff at LAX then. I boarded group 5 at the very end of the queue as a Gold member. Thanks for nothing.,0.4404,neutral,@united,
3736,681453723,"@united Missing crew, passenger doc problems, frozen toilets, and now we're off the plane. Give me my money back.  UA3466",-0.5994,negative,@united,
3737,681453724,@united Fantastic job by your people today on ua22 from Dublin. A jam packed plane but the crew was wonderful!!,0.8353,positive,@united,
3738,681453725,"@united there was 20 min to departure, no one waiting. On being pressed ground staffer threatened ""do you want to get to SF today"" #fail",-0.4019,neutral,@united,
3739,681453726,@united flying lax to Sfo and system won't let me check in. Your site tells me to do it through @AirCanada and they tell me through you.,0.0,neutral,@united,
3740,681453727,"@united and btw, the @Virgin and @JetBlue managed on time departures same time same destination- &amp; wouldn't take away a 9year old kids bag!",0.0,neutral,@united,
3741,681453728,@united can I just go ahead and live in your premium cabins? I'm in heaven now en route to LHR,0.5106,positive,@united,
3742,681453729,"@united feeling poor on the church-mouse level here, 180 dollars is enough to make a grown man cry. I'm not a grown man but tears happened",-0.765,negative,@united,
